date,ra,case_cnt
2020-04-22,ceilandia,4
2020-04-22,gama,4
2020-04-22,guara,4
2020-04-22,jardim_botanico,1
2020-04-22,lago_sul,1
2020-04-22,nucleo_bandeirante,2
2020-04-22,outros_estados,5
2020-04-22,paranoa,2
2020-04-22,planaltina,3
2020-04-22,plano_piloto,8
2020-04-22,recanto_das_emas,2
2020-04-22,riacho_fundo,3
2020-04-22,riacho_fundo_ii,1
2020-04-22,samambaia,10
2020-04-22,santa_maria,5
2020-04-22,sistema_penitenciario,37
2020-04-22,sobradinho,1
2020-04-22,sobradinho_ii,1
2020-04-22,sudoeste_octogonal,4
2020-04-22,sao_sebastiao,6
2020-04-22,taguatinga,13
2020-04-22,vicente_pires,2
2020-04-22,aguas_claras,17
2020-04-23,arniqueira,1
2020-04-23,brazlandia,1
2020-04-23,ceilandia,9
2020-04-23,cruzeiro,1
2020-04-23,gama,5
2020-04-23,guara,5
2020-04-23,itapoa,1
2020-04-23,jardim_botanico,2
2020-04-23,lago_norte,1
2020-04-23,lago_sul,1
2020-04-23,outros_estados,4
2020-04-23,paranoa,3
2020-04-23,planaltina,5
2020-04-23,plano_piloto,12
2020-04-23,por_do_sol,2
2020-04-23,recanto_das_emas,3
2020-04-23,riacho_fundo,2
2020-04-23,scia,1
2020-04-23,samambaia,10
2020-04-23,santa_maria,4
2020-04-23,sistema_penitenciario,22
2020-04-23,sobradinho,4
2020-04-23,sobradinho_ii,2
2020-04-23,sudoeste_octogonal,2
2020-04-23,sao_sebastiao,4
2020-04-23,taguatinga,8
2020-04-23,varjao,1
2020-04-23,vicente_pires,1
2020-04-23,aguas_claras,15
2020-04-24,arniqueira,1
2020-04-24,candangolandia,2
2020-04-24,ceilandia,10
2020-04-24,cruzeiro,1
2020-04-24,gama,4
2020-04-24,guara,9
2020-04-24,itapoa,1
2020-04-24,jardim_botanico,2
2020-04-24,lago_norte,2
2020-04-24,lago_sul,2
2020-04-24,nucleo_bandeirante,1
2020-04-24,outros_estados,8
2020-04-24,park_way,1
2020-04-24,planaltina,5
2020-04-24,plano_piloto,7
2020-04-24,recanto_das_emas,3
2020-04-24,riacho_fundo,1
2020-04-24,riacho_fundo_ii,1
2020-04-24,scia,1
2020-04-24,samambaia,6
2020-04-24,santa_maria,4
2020-04-24,sistema_penitenciario,47
2020-04-24,sobradinho,4
2020-04-24,sobradinho_ii,2
2020-04-24,sudoeste_octogonal,4
2020-04-24,sao_sebastiao,7
2020-04-24,taguatinga,7
2020-04-24,vicente_pires,2
2020-04-24,aguas_claras,4
2020-04-25,brazlandia,1
2020-04-25,ceilandia,10
2020-04-25,cruzeiro,3
2020-04-25,fercal,1
2020-04-25,gama,4
2020-04-25,guara,6
2020-04-25,itapoa,1
2020-04-25,jardim_botanico,1
2020-04-25,lago_norte,2
2020-04-25,lago_sul,1
2020-04-25,outros_estados,9
2020-04-25,planaltina,8
2020-04-25,plano_piloto,8
2020-04-25,por_do_sol,1
2020-04-25,recanto_das_emas,2
2020-04-25,scia,3
2020-04-25,samambaia,8
2020-04-25,santa_maria,6
2020-04-25,sistema_penitenciario,8
2020-04-25,sobradinho,6
2020-04-25,sobradinho_ii,1
2020-04-25,sudoeste_octogonal,3
2020-04-25,sao_sebastiao,3
2020-04-25,taguatinga,5
2020-04-25,varjao,1
2020-04-25,vicente_pires,2
2020-04-25,aguas_claras,11
2020-04-26,arniqueira,2
2020-04-26,brazlandia,2
2020-04-26,candangolandia,1
2020-04-26,ceilandia,7
2020-04-26,cruzeiro,1
2020-04-26,gama,4
2020-04-26,guara,4
2020-04-26,jardim_botanico,3
2020-04-26,lago_norte,2
2020-04-26,lago_sul,2
2020-04-26,outros_estados,11
2020-04-26,park_way,1
2020-04-26,planaltina,5
2020-04-26,plano_piloto,11
2020-04-26,recanto_das_emas,2
2020-04-26,riacho_fundo,3
2020-04-26,riacho_fundo_ii,2
2020-04-26,scia,3
2020-04-26,samambaia,6
2020-04-26,santa_maria,4
2020-04-26,sistema_penitenciario,1
2020-04-26,sobradinho,2
2020-04-26,sudoeste_octogonal,3
2020-04-26,sao_sebastiao,7
2020-04-26,taguatinga,9
2020-04-26,vicente_pires,2
2020-04-26,aguas_claras,1
2020-04-27,brazlandia,1
2020-04-27,candangolandia,2
2020-04-27,ceilandia,13
2020-04-27,cruzeiro,1
2020-04-27,gama,7
2020-04-27,guara,9
2020-04-27,jardim_botanico,3
2020-04-27,lago_sul,2
2020-04-27,nucleo_bandeirante,1
2020-04-27,outros_estados,16
2020-04-27,paranoa,5
2020-04-27,park_way,2
2020-04-27,planaltina,9
2020-04-27,plano_piloto,11
2020-04-27,por_do_sol,1
2020-04-27,recanto_das_emas,6
2020-04-27,riacho_fundo,8
2020-04-27,riacho_fundo_ii,2
2020-04-27,scia,1
2020-04-27,sia,1
2020-04-27,samambaia,8
2020-04-27,santa_maria,3
2020-04-27,sistema_penitenciario,18
2020-04-27,sobradinho,3
2020-04-27,sudoeste_octogonal,2
2020-04-27,sao_sebastiao,1
2020-04-27,taguatinga,7
2020-04-27,vicente_pires,1
2020-04-27,aguas_claras,8
2020-04-28,brazlandia,2
2020-04-28,candangolandia,1
2020-04-28,ceilandia,3
2020-04-28,cruzeiro,2
2020-04-28,fercal,1
2020-04-28,gama,5
2020-04-28,guara,5
2020-04-28,jardim_botanico,1
2020-04-28,lago_norte,2
2020-04-28,lago_sul,4
2020-04-28,outros_estados,5
2020-04-28,paranoa,2
2020-04-28,planaltina,12
2020-04-28,plano_piloto,15
2020-04-28,recanto_das_emas,6
2020-04-28,riacho_fundo,1
2020-04-28,riacho_fundo_ii,2
2020-04-28,samambaia,5
2020-04-28,santa_maria,4
2020-04-28,sistema_penitenciario,27
2020-04-28,sobradinho,4
2020-04-28,sudoeste_octogonal,4
2020-04-28,sao_sebastiao,6
2020-04-28,taguatinga,11
2020-04-28,varjao,1
2020-04-28,vicente_pires,1
2020-04-28,aguas_claras,17
2020-04-29,brazlandia,2
2020-04-29,candangolandia,1
2020-04-29,ceilandia,10
2020-04-29,gama,3
2020-04-29,guara,10
2020-04-29,itapoa,1
2020-04-29,jardim_botanico,2
2020-04-29,lago_norte,2
2020-04-29,lago_sul,3
2020-04-29,nucleo_bandeirante,3
2020-04-29,outros_estados,7
2020-04-29,paranoa,6
2020-04-29,planaltina,9
2020-04-29,plano_piloto,8
2020-04-29,recanto_das_emas,1
2020-04-29,riacho_fundo,3
2020-04-29,riacho_fundo_ii,1
2020-04-29,scia,2
2020-04-29,sia,1
2020-04-29,samambaia,13
2020-04-29,santa_maria,5
2020-04-29,sistema_penitenciario,51
2020-04-29,sobradinho,2
2020-04-29,sobradinho_ii,1
2020-04-29,sudoeste_octogonal,2
2020-04-29,sao_sebastiao,2
2020-04-29,taguatinga,7
2020-04-29,vicente_pires,4
2020-04-29,aguas_claras,14
2020-04-30,arniqueira,2
2020-04-30,brazlandia,4
2020-04-30,ceilandia,12
2020-04-30,cruzeiro,3
2020-04-30,fercal,1
2020-04-30,gama,8
2020-04-30,guara,8
2020-04-30,itapoa,2
2020-04-30,jardim_botanico,1
2020-04-30,lago_norte,2
2020-04-30,lago_sul,2
2020-04-30,nucleo_bandeirante,3
2020-04-30,outros_estados,8
2020-04-30,paranoa,2
2020-04-30,park_way,2
2020-04-30,planaltina,13
2020-04-30,plano_piloto,24
2020-04-30,recanto_das_emas,3
2020-04-30,riacho_fundo,4
2020-04-30,riacho_fundo_ii,2
2020-04-30,scia,4
2020-04-30,samambaia,10
2020-04-30,santa_maria,2
2020-04-30,sistema_penitenciario,50
2020-04-30,sobradinho,5
2020-04-30,sudoeste_octogonal,2
2020-04-30,sao_sebastiao,5
2020-04-30,taguatinga,26
2020-04-30,vicente_pires,1
2020-04-30,aguas_claras,9
2020-05-01,brazlandia,3
2020-05-01,ceilandia,21
2020-05-01,cruzeiro,1
2020-05-01,gama,14
2020-05-01,guara,9
2020-05-01,itapoa,4
2020-05-01,jardim_botanico,2
2020-05-01,lago_norte,5
2020-05-01,lago_sul,6
2020-05-01,nucleo_bandeirante,2
2020-05-01,outros_estados,14
2020-05-01,paranoa,17
2020-05-01,park_way,3
2020-05-01,planaltina,15
2020-05-01,plano_piloto,24
2020-05-01,por_do_sol,4
2020-05-01,recanto_das_emas,4
2020-05-01,riacho_fundo,5
2020-05-01,riacho_fundo_ii,1
2020-05-01,scia,4
2020-05-01,sia,4
2020-05-01,samambaia,21
2020-05-01,santa_maria,7
2020-05-01,sistema_penitenciario,18
2020-05-01,sobradinho,12
2020-05-01,sobradinho_ii,1
2020-05-01,sudoeste_octogonal,7
2020-05-01,sao_sebastiao,8
2020-05-01,taguatinga,12
2020-05-01,vicente_pires,3
2020-05-01,aguas_claras,8
2020-05-02,arniqueira,2
2020-05-02,brazlandia,4
2020-05-02,ceilandia,23
2020-05-02,cruzeiro,2
2020-05-02,fercal,1
2020-05-02,gama,7
2020-05-02,guara,9
2020-05-02,itapoa,7
2020-05-02,jardim_botanico,3
2020-05-02,lago_norte,3
2020-05-02,lago_sul,10
2020-05-02,outros_estados,15
2020-05-02,paranoa,22
2020-05-02,planaltina,10
2020-05-02,plano_piloto,19
2020-05-02,por_do_sol,2
2020-05-02,recanto_das_emas,4
2020-05-02,riacho_fundo,3
2020-05-02,scia,3
2020-05-02,sia,1
2020-05-02,samambaia,18
2020-05-02,santa_maria,4
2020-05-02,sistema_penitenciario,15
2020-05-02,sobradinho,9
2020-05-02,sudoeste_octogonal,5
2020-05-02,sao_sebastiao,9
2020-05-02,taguatinga,10
2020-05-02,aguas_claras,5
2020-05-03,brazlandia,3
2020-05-03,candangolandia,1
2020-05-03,ceilandia,16
2020-05-03,cruzeiro,2
2020-05-03,gama,17
2020-05-03,guara,8
2020-05-03,jardim_botanico,3
2020-05-03,lago_norte,2
2020-05-03,lago_sul,5
2020-05-03,nucleo_bandeirante,2
2020-05-03,outros_estados,4
2020-05-03,paranoa,3
2020-05-03,park_way,2
2020-05-03,planaltina,9
2020-05-03,plano_piloto,19
2020-05-03,por_do_sol,1
2020-05-03,recanto_das_emas,5
2020-05-03,riacho_fundo,5
2020-05-03,riacho_fundo_ii,3
2020-05-03,sia,1
2020-05-03,samambaia,13
2020-05-03,santa_maria,4
2020-05-03,sistema_penitenciario,7
2020-05-03,sobradinho,3
2020-05-03,sobradinho_ii,2
2020-05-03,sudoeste_octogonal,4
2020-05-03,sao_sebastiao,5
2020-05-03,taguatinga,17
2020-05-03,varjao,1
2020-05-03,vicente_pires,2
2020-05-03,aguas_claras,10
2020-05-04,arniqueira,1
2020-05-04,brazlandia,6
2020-05-04,candangolandia,2
2020-05-04,ceilandia,29
2020-05-04,cruzeiro,1
2020-05-04,fercal,1
2020-05-04,gama,12
2020-05-04,guara,9
2020-05-04,itapoa,2
2020-05-04,jardim_botanico,2
2020-05-04,lago_norte,1
2020-05-04,lago_sul,6
2020-05-04,nucleo_bandeirante,4
2020-05-04,outros_estados,20
2020-05-04,paranoa,12
2020-05-04,planaltina,10
2020-05-04,plano_piloto,22
2020-05-04,recanto_das_emas,5
2020-05-04,riacho_fundo,4
2020-05-04,riacho_fundo_ii,1
2020-05-04,scia,5
2020-05-04,samambaia,20
2020-05-04,santa_maria,5
2020-05-04,sistema_penitenciario,13
2020-05-04,sobradinho,4
2020-05-04,sobradinho_ii,1
2020-05-04,sudoeste_octogonal,2
2020-05-04,sao_sebastiao,12
2020-05-04,taguatinga,15
2020-05-04,vicente_pires,3
2020-05-04,aguas_claras,9
2020-05-05,arniqueira,1
2020-05-05,brazlandia,3
2020-05-05,candangolandia,3
2020-05-05,ceilandia,19
2020-05-05,cruzeiro,5
2020-05-05,gama,17
2020-05-05,guara,21
2020-05-05,itapoa,3
2020-05-05,jardim_botanico,5
2020-05-05,lago_norte,8
2020-05-05,lago_sul,10
2020-05-05,nucleo_bandeirante,3
2020-05-05,outros_estados,15
2020-05-05,paranoa,11
2020-05-05,park_way,2
2020-05-05,planaltina,5
2020-05-05,plano_piloto,18
2020-05-05,por_do_sol,1
2020-05-05,recanto_das_emas,6
2020-05-05,riacho_fundo,5
2020-05-05,riacho_fundo_ii,8
2020-05-05,scia,1
2020-05-05,sia,2
2020-05-05,samambaia,23
2020-05-05,santa_maria,7
2020-05-05,sistema_penitenciario,43
2020-05-05,sobradinho,8
2020-05-05,sobradinho_ii,1
2020-05-05,sudoeste_octogonal,5
2020-05-05,sao_sebastiao,15
2020-05-05,taguatinga,17
2020-05-05,varjao,1
2020-05-05,vicente_pires,2
2020-05-05,aguas_claras,13
2020-05-06,arniqueira,1
2020-05-06,brazlandia,7
2020-05-06,candangolandia,3
2020-05-06,ceilandia,32
2020-05-06,cruzeiro,4
2020-05-06,gama,16
2020-05-06,guara,16
2020-05-06,itapoa,5
2020-05-06,jardim_botanico,5
2020-05-06,lago_norte,7
2020-05-06,lago_sul,6
2020-05-06,nucleo_bandeirante,1
2020-05-06,outros_estados,10
2020-05-06,paranoa,3
2020-05-06,planaltina,10
2020-05-06,plano_piloto,19
2020-05-06,por_do_sol,2
2020-05-06,recanto_das_emas,7
2020-05-06,riacho_fundo,6
2020-05-06,riacho_fundo_ii,1
2020-05-06,scia,1
2020-05-06,sia,1
2020-05-06,samambaia,21
2020-05-06,santa_maria,9
2020-05-06,sistema_penitenciario,35
2020-05-06,sobradinho,15
2020-05-06,sudoeste_octogonal,6
2020-05-06,sao_sebastiao,8
2020-05-06,taguatinga,26
2020-05-06,vicente_pires,4
2020-05-06,aguas_claras,15
2020-05-07,arniqueira,2
2020-05-07,brazlandia,4
2020-05-07,ceilandia,37
2020-05-07,cruzeiro,7
2020-05-07,gama,24
2020-05-07,guara,9
2020-05-07,itapoa,2
2020-05-07,jardim_botanico,10
2020-05-07,lago_norte,4
2020-05-07,lago_sul,9
2020-05-07,nucleo_bandeirante,2
2020-05-07,outros_estados,10
2020-05-07,paranoa,8
2020-05-07,park_way,1
2020-05-07,planaltina,6
2020-05-07,plano_piloto,27
2020-05-07,por_do_sol,2
2020-05-07,recanto_das_emas,10
2020-05-07,riacho_fundo,4
2020-05-07,riacho_fundo_ii,1
2020-05-07,scia,1
2020-05-07,samambaia,29
2020-05-07,santa_maria,15
2020-05-07,sistema_penitenciario,11
2020-05-07,sobradinho,10
2020-05-07,sobradinho_ii,3
2020-05-07,sudoeste_octogonal,3
2020-05-07,sao_sebastiao,10
2020-05-07,taguatinga,23
2020-05-07,vicente_pires,10
2020-05-07,aguas_claras,13
2020-05-08,brazlandia,8
2020-05-08,candangolandia,1
2020-05-08,ceilandia,48
2020-05-08,cruzeiro,3
2020-05-08,gama,9
2020-05-08,guara,16
2020-05-08,itapoa,3
2020-05-08,jardim_botanico,7
2020-05-08,lago_norte,7
2020-05-08,lago_sul,5
2020-05-08,nucleo_bandeirante,5
2020-05-08,outros_estados,12
2020-05-08,paranoa,12
2020-05-08,park_way,1
2020-05-08,planaltina,15
2020-05-08,plano_piloto,14
2020-05-08,por_do_sol,5
2020-05-08,recanto_das_emas,11
2020-05-08,riacho_fundo,4
2020-05-08,riacho_fundo_ii,4
2020-05-08,scia,2
2020-05-08,sia,1
2020-05-08,samambaia,27
2020-05-08,santa_maria,12
2020-05-08,sistema_penitenciario,13
2020-05-08,sobradinho,15
2020-05-08,sobradinho_ii,4
2020-05-08,sudoeste_octogonal,5
2020-05-08,sao_sebastiao,6
2020-05-08,taguatinga,37
2020-05-08,varjao,2
2020-05-08,vicente_pires,5
2020-05-08,aguas_claras,15
2020-05-09,arniqueira,1
2020-05-09,brazlandia,3
2020-05-09,candangolandia,4
2020-05-09,ceilandia,23
2020-05-09,cruzeiro,3
2020-05-09,gama,10
2020-05-09,guara,4
2020-05-09,itapoa,2
2020-05-09,jardim_botanico,1
2020-05-09,lago_norte,6
2020-05-09,lago_sul,2
2020-05-09,outros_estados,14
2020-05-09,paranoa,10
2020-05-09,park_way,3
2020-05-09,planaltina,9
2020-05-09,plano_piloto,20
2020-05-09,por_do_sol,2
2020-05-09,recanto_das_emas,4
2020-05-09,riacho_fundo,3
2020-05-09,scia,3
2020-05-09,samambaia,28
2020-05-09,santa_maria,5
2020-05-09,sistema_penitenciario,15
2020-05-09,sobradinho,10
2020-05-09,sudoeste_octogonal,3
2020-05-09,sao_sebastiao,9
2020-05-09,taguatinga,20
2020-05-09,vicente_pires,7
2020-05-09,aguas_claras,13
2020-05-10,arniqueira,2
2020-05-10,brazlandia,11
2020-05-10,candangolandia,5
2020-05-10,ceilandia,59
2020-05-10,cruzeiro,3
2020-05-10,fercal,1
2020-05-10,gama,18
2020-05-10,guara,16
2020-05-10,itapoa,7
2020-05-10,jardim_botanico,6
2020-05-10,lago_sul,3
2020-05-10,nucleo_bandeirante,4
2020-05-10,outros_estados,21
2020-05-10,paranoa,20
2020-05-10,park_way,1
2020-05-10,planaltina,15
2020-05-10,plano_piloto,27
2020-05-10,por_do_sol,3
2020-05-10,recanto_das_emas,13
2020-05-10,riacho_fundo,9
2020-05-10,riacho_fundo_ii,1
2020-05-10,scia,4
2020-05-10,sia,1
2020-05-10,samambaia,30
2020-05-10,santa_maria,6
2020-05-10,sistema_penitenciario,101
2020-05-10,sobradinho,13
2020-05-10,sobradinho_ii,5
2020-05-10,sudoeste_octogonal,3
2020-05-10,sao_sebastiao,16
2020-05-10,taguatinga,41
2020-05-10,vicente_pires,9
2020-05-10,aguas_claras,23
2020-05-11,arniqueira,2
2020-05-11,brazlandia,4
2020-05-11,ceilandia,47
2020-05-11,cruzeiro,8
2020-05-11,gama,25
2020-05-11,guara,24
2020-05-11,itapoa,7
2020-05-11,jardim_botanico,1
2020-05-11,lago_norte,6
2020-05-11,lago_sul,10
2020-05-11,nucleo_bandeirante,6
2020-05-11,outros_estados,19
2020-05-11,paranoa,13
2020-05-11,park_way,5
2020-05-11,planaltina,17
2020-05-11,plano_piloto,27
2020-05-11,por_do_sol,2
2020-05-11,recanto_das_emas,9
2020-05-11,riacho_fundo,8
2020-05-11,riacho_fundo_ii,5
2020-05-11,scia,4
2020-05-11,samambaia,43
2020-05-11,santa_maria,17
2020-05-11,sistema_penitenciario,9
2020-05-11,sobradinho,21
2020-05-11,sobradinho_ii,1
2020-05-11,sudoeste_octogonal,3
2020-05-11,sao_sebastiao,22
2020-05-11,taguatinga,29
2020-05-11,vicente_pires,9
2020-05-11,aguas_claras,12
2020-05-12,brazlandia,6
2020-05-12,candangolandia,2
2020-05-12,ceilandia,40
2020-05-12,cruzeiro,2
2020-05-12,gama,14
2020-05-12,guara,16
2020-05-12,itapoa,5
2020-05-12,jardim_botanico,5
2020-05-12,lago_norte,8
2020-05-12,lago_sul,2
2020-05-12,nucleo_bandeirante,6
2020-05-12,outros_estados,18
2020-05-12,paranoa,14
2020-05-12,planaltina,12
2020-05-12,plano_piloto,37
2020-05-12,por_do_sol,2
2020-05-12,recanto_das_emas,8
2020-05-12,riacho_fundo,6
2020-05-12,riacho_fundo_ii,1
2020-05-12,scia,14
2020-05-12,sia,1
2020-05-12,samambaia,40
2020-05-12,santa_maria,14
2020-05-12,sistema_penitenciario,33
2020-05-12,sobradinho,12
2020-05-12,sobradinho_ii,2
2020-05-12,sudoeste_octogonal,8
2020-05-12,sao_sebastiao,13
2020-05-12,taguatinga,25
2020-05-12,vicente_pires,4
2020-05-12,aguas_claras,14
2020-05-13,arniqueira,1
2020-05-13,brazlandia,5
2020-05-13,candangolandia,2
2020-05-13,ceilandia,38
2020-05-13,cruzeiro,6
2020-05-13,gama,30
2020-05-13,guara,18
2020-05-13,itapoa,5
2020-05-13,jardim_botanico,1
2020-05-13,lago_norte,6
2020-05-13,lago_sul,4
2020-05-13,nucleo_bandeirante,4
2020-05-13,outros_estados,21
2020-05-13,paranoa,16
2020-05-13,park_way,1
2020-05-13,planaltina,13
2020-05-13,plano_piloto,36
2020-05-13,por_do_sol,3
2020-05-13,recanto_das_emas,14
2020-05-13,riacho_fundo,6
2020-05-13,riacho_fundo_ii,1
2020-05-13,scia,8
2020-05-13,samambaia,27
2020-05-13,santa_maria,20
2020-05-13,sistema_penitenciario,10
2020-05-13,sobradinho,8
2020-05-13,sobradinho_ii,1
2020-05-13,sudoeste_octogonal,6
2020-05-13,sao_sebastiao,14
2020-05-13,taguatinga,22
2020-05-13,vicente_pires,3
2020-05-13,aguas_claras,13
2020-05-14,arniqueira,2
2020-05-14,brazlandia,6
2020-05-14,candangolandia,1
2020-05-14,ceilandia,47
2020-05-14,cruzeiro,5
2020-05-14,gama,26
2020-05-14,guara,20
2020-05-14,itapoa,3
2020-05-14,jardim_botanico,5
2020-05-14,lago_norte,2
2020-05-14,lago_sul,2
2020-05-14,nucleo_bandeirante,3
2020-05-14,outros_estados,21
2020-05-14,paranoa,15
2020-05-14,park_way,2
2020-05-14,planaltina,15
2020-05-14,plano_piloto,35
2020-05-14,por_do_sol,4
2020-05-14,recanto_das_emas,10
2020-05-14,riacho_fundo,4
2020-05-14,riacho_fundo_ii,2
2020-05-14,scia,11
2020-05-14,samambaia,34
2020-05-14,santa_maria,14
2020-05-14,sistema_penitenciario,3
2020-05-14,sobradinho,22
2020-05-14,sobradinho_ii,3
2020-05-14,sudoeste_octogonal,10
2020-05-14,sao_sebastiao,13
2020-05-14,taguatinga,30
2020-05-14,varjao,1
2020-05-14,vicente_pires,8
2020-05-14,aguas_claras,12
2020-05-15,arniqueira,4
2020-05-15,brazlandia,6
2020-05-15,candangolandia,4
2020-05-15,ceilandia,77
2020-05-15,cruzeiro,4
2020-05-15,fercal,1
2020-05-15,gama,22
2020-05-15,guara,29
2020-05-15,itapoa,16
2020-05-15,jardim_botanico,3
2020-05-15,lago_norte,9
2020-05-15,lago_sul,5
2020-05-15,nucleo_bandeirante,6
2020-05-15,outros_estados,37
2020-05-15,paranoa,28
2020-05-15,park_way,3
2020-05-15,planaltina,22
2020-05-15,plano_piloto,46
2020-05-15,por_do_sol,4
2020-05-15,recanto_das_emas,20
2020-05-15,riacho_fundo,10
2020-05-15,riacho_fundo_ii,7
2020-05-15,scia,20
2020-05-15,samambaia,49
2020-05-15,santa_maria,16
2020-05-15,sistema_penitenciario,27
2020-05-15,sobradinho,32
2020-05-15,sobradinho_ii,5
2020-05-15,sudoeste_octogonal,13
2020-05-15,sao_sebastiao,21
2020-05-15,taguatinga,57
2020-05-15,vicente_pires,9
2020-05-15,aguas_claras,26
2020-05-16,brazlandia,5
2020-05-16,ceilandia,50
2020-05-16,cruzeiro,6
2020-05-16,gama,11
2020-05-16,guara,17
2020-05-16,itapoa,5
2020-05-16,jardim_botanico,7
2020-05-16,lago_sul,5
2020-05-16,nucleo_bandeirante,4
2020-05-16,outros_estados,21
2020-05-16,paranoa,10
2020-05-16,park_way,3
2020-05-16,planaltina,11
2020-05-16,plano_piloto,30
2020-05-16,por_do_sol,3
2020-05-16,recanto_das_emas,13
2020-05-16,riacho_fundo,2
2020-05-16,riacho_fundo_ii,2
2020-05-16,scia,4
2020-05-16,samambaia,28
2020-05-16,santa_maria,16
2020-05-16,sistema_penitenciario,10
2020-05-16,sobradinho,17
2020-05-16,sobradinho_ii,1
2020-05-16,sudoeste_octogonal,11
2020-05-16,sao_sebastiao,10
2020-05-16,taguatinga,41
2020-05-16,varjao,1
2020-05-16,vicente_pires,5
2020-05-16,aguas_claras,17
2020-05-17,arniqueira,1
2020-05-17,brazlandia,10
2020-05-17,ceilandia,28
2020-05-17,cruzeiro,6
2020-05-17,gama,14
2020-05-17,guara,22
2020-05-17,itapoa,7
2020-05-17,jardim_botanico,4
2020-05-17,lago_norte,4
2020-05-17,lago_sul,8
2020-05-17,nucleo_bandeirante,8
2020-05-17,outros_estados,19
2020-05-17,paranoa,18
2020-05-17,park_way,1
2020-05-17,planaltina,10
2020-05-17,plano_piloto,18
2020-05-17,por_do_sol,2
2020-05-17,recanto_das_emas,12
2020-05-17,riacho_fundo,5
2020-05-17,riacho_fundo_ii,3
2020-05-17,scia,7
2020-05-17,samambaia,32
2020-05-17,santa_maria,10
2020-05-17,sistema_penitenciario,6
2020-05-17,sobradinho,16
2020-05-17,sobradinho_ii,4
2020-05-17,sudoeste_octogonal,2
2020-05-17,sao_sebastiao,16
2020-05-17,taguatinga,21
2020-05-17,vicente_pires,1
2020-05-17,aguas_claras,9
2020-05-18,arniqueira,2
2020-05-18,brazlandia,5
2020-05-18,candangolandia,1
2020-05-18,ceilandia,92
2020-05-18,cruzeiro,3
2020-05-18,fercal,1
2020-05-18,gama,36
2020-05-18,guara,27
2020-05-18,itapoa,10
2020-05-18,jardim_botanico,4
2020-05-18,lago_norte,8
2020-05-18,lago_sul,4
2020-05-18,nucleo_bandeirante,9
2020-05-18,outros_estados,34
2020-05-18,paranoa,22
2020-05-18,park_way,4
2020-05-18,planaltina,13
2020-05-18,plano_piloto,41
2020-05-18,por_do_sol,5
2020-05-18,recanto_das_emas,11
2020-05-18,riacho_fundo,10
2020-05-18,riacho_fundo_ii,1
2020-05-18,scia,26
2020-05-18,samambaia,42
2020-05-18,santa_maria,20
2020-05-18,sistema_penitenciario,7
2020-05-18,sobradinho,22
2020-05-18,sobradinho_ii,3
2020-05-18,sudoeste_octogonal,11
2020-05-18,sao_sebastiao,21
2020-05-18,taguatinga,48
2020-05-18,varjao,1
2020-05-18,vicente_pires,4
2020-05-18,aguas_claras,31
2020-05-19,brazlandia,9
2020-05-19,candangolandia,2
2020-05-19,ceilandia,68
2020-05-19,cruzeiro,3
2020-05-19,gama,26
2020-05-19,guara,24
2020-05-19,itapoa,15
2020-05-19,jardim_botanico,6
2020-05-19,lago_norte,3
2020-05-19,lago_sul,3
2020-05-19,nucleo_bandeirante,7
2020-05-19,outros_estados,17
2020-05-19,paranoa,20
2020-05-19,park_way,3
2020-05-19,planaltina,20
2020-05-19,plano_piloto,31
2020-05-19,por_do_sol,2
2020-05-19,recanto_das_emas,14
2020-05-19,riacho_fundo,11
2020-05-19,riacho_fundo_ii,2
2020-05-19,scia,9
2020-05-19,sia,1
2020-05-19,samambaia,29
2020-05-19,santa_maria,15
2020-05-19,sistema_penitenciario,5
2020-05-19,sobradinho,13
2020-05-19,sobradinho_ii,8
2020-05-19,sudoeste_octogonal,10
2020-05-19,sao_sebastiao,18
2020-05-19,taguatinga,33
2020-05-19,vicente_pires,9
2020-05-19,aguas_claras,20
2020-05-20,arniqueira,2
2020-05-20,brazlandia,19
2020-05-20,candangolandia,4
2020-05-20,ceilandia,119
2020-05-20,cruzeiro,8
2020-05-20,fercal,5
2020-05-20,gama,32
2020-05-20,guara,49
2020-05-20,itapoa,41
2020-05-20,jardim_botanico,6
2020-05-20,lago_norte,4
2020-05-20,lago_sul,8
2020-05-20,nucleo_bandeirante,12
2020-05-20,outros_estados,37
2020-05-20,paranoa,53
2020-05-20,park_way,4
2020-05-20,planaltina,48
2020-05-20,plano_piloto,57
2020-05-20,por_do_sol,4
2020-05-20,recanto_das_emas,33
2020-05-20,riacho_fundo,19
2020-05-20,riacho_fundo_ii,5
2020-05-20,scia,17
2020-05-20,samambaia,64
2020-05-20,santa_maria,23
2020-05-20,sistema_penitenciario,9
2020-05-20,sobradinho,34
2020-05-20,sobradinho_ii,17
2020-05-20,sudoeste_octogonal,15
2020-05-20,sao_sebastiao,36
2020-05-20,taguatinga,77
2020-05-20,vicente_pires,12
2020-05-20,aguas_claras,22
2020-05-21,arniqueira,3
2020-05-21,brazlandia,5
2020-05-21,candangolandia,2
2020-05-21,ceilandia,70
2020-05-21,cruzeiro,4
2020-05-21,fercal,1
2020-05-21,gama,31
2020-05-21,guara,31
2020-05-21,itapoa,20
2020-05-21,jardim_botanico,4
